,episode_id,url,show_id,show_name,episode_name,season_n,episode_n,type_ep,airstamp,runtime,average_rating,show_type,show_language,show_genres,show_status,showed_in
4205,2705007,https://www.tvmaze.com/episodes/2705007/james-may-our-man-in-3x01-john,41345,James May: Our Man In…,John,3,1,regular,2024-01-05T12:00:00+00:00,49.0,9.0,Documentary,English,"['Comedy', 'Adventure', 'Travel']",Ended,Prime Video
4206,2733548,https://www.tvmaze.com/episodes/2733548/james-may-our-man-in-3x02-a-bit-like-glasgow,41345,James May: Our Man In…,A Bit Like Glasgow,3,2,regular,2024-01-05T12:00:00+00:00,51.0,8.7,Documentary,English,"['Comedy', 'Adventure', 'Travel']",Ended,Prime Video
4207,2733549,https://www.tvmaze.com/episodes/2733549/james-may-our-man-in-3x03-calamari,41345,James May: Our Man In…,Calamari,3,3,regular,2024-01-05T12:00:00+00:00,53.0,8.7,Documentary,English,"['Comedy', 'Adventure', 'Travel']",Ended,Prime Video
4208,2644728,https://www.tvmaze.com/episodes/2644728/for-all-mankind-4x09-brazil,41414,For All Mankind,Brazil,4,9,regular,2024-01-05T12:00:00+00:00,46.0,8.3,Scripted,English,"['Drama', 'Science-Fiction']",Running,Apple TV+
4209,2683485,https://www.tvmaze.com/episodes/2683485/reacher-2x06-new-yorks-finest,43031,Reacher,New York's Finest,2,6,regular,2024-01-05T12:00:00+00:00,45.0,8.1,Scripted,English,"['Drama', 'Action', 'Thriller']",Running,Prime Video
4210,2732535,https://www.tvmaze.com/episodes/2732535/o-clube-5x01-episode-1,52662,O Clube,Episode 1,5,1,regular,2024-01-05T12:00:00+00:00,45.0,,Scripted,Portuguese,['Drama'],Running,OPTO | SIC
4211,2789997,https://www.tvmaze.com/episodes/2789997/paranormal-nightmare-16x07-the-demon-house-alone,55842,Paranormal Nightmare,The Demon House - Alone,16,7,regular,2024-01-05T12:00:00+00:00,,,Reality,English,[],Running,YouTube
4212,2728560,https://www.tvmaze.com/episodes/2728560/the-established-home-3x04-grand-rapids-brick-ranch,59221,The Established Home,Grand Rapids Brick Ranch,3,4,regular,2024-01-05T12:00:00+00:00,43.0,,Reality,English,[],To Be Determined,discovery+
4213,2640325,https://www.tvmaze.com/episodes/2640325/monarch-legacy-of-monsters-1x09-axis-mundi,60090,Monarch: Legacy of Monsters,Axis Mundi,1,9,regular,2024-01-05T12:00:00+00:00,45.0,8.4,Scripted,English,"['Action', 'Adventure', 'Science-Fiction']",Running,Apple TV+
4214,2720528,https://www.tvmaze.com/episodes/2720528/the-turkish-detective-1x07-7-bolum,61618,The Turkish Detective,7. Bölüm,1,7,regular,2024-01-05T12:00:00+00:00,44.0,,Scripted,Turkish,"['Drama', 'Crime', 'Thriller']",To Be Determined,Paramount+
4215,2720529,https://www.tvmaze.com/episodes/2720529/the-turkish-detective-1x08-8-bolum,61618,The Turkish Detective,8. Bölüm,1,8,regular,2024-01-05T12:00:00+00:00,47.0,,Scripted,Turkish,"['Drama', 'Crime', 'Thriller']",To Be Determined,Paramount+
4216,2733646,https://www.tvmaze.com/episodes/2733646/ww2-war-against-humanity-1x124-bombing-germany,62545,WW2: War Against Humanity,Bombing Germany,1,124,regular,2024-01-05T12:00:00+00:00,22.0,,Documentary,English,"['War', 'History']",Ended,YouTube
4217,2716202,https://www.tvmaze.com/episodes/2716202/gyeongseong-creature-1x08-awakening,64369,Gyeongseong Creature,Awakening,1,8,regular,2024-01-05T12:00:00+00:00,66.0,8.4,Scripted,Korean,"['Drama', 'Action', 'Horror']",Ended,Netflix
4218,2716203,https://www.tvmaze.com/episodes/2716203/gyeongseong-creature-1x09-atrocity,64369,Gyeongseong Creature,Atrocity,1,9,regular,2024-01-05T12:00:00+00:00,70.0,8.4,Scripted,Korean,"['Drama', 'Action', 'Horror']",Ended,Netflix
4219,2716204,https://www.tvmaze.com/episodes/2716204/gyeongseong-creature-1x10-tear,64369,Gyeongseong Creature,Tear,1,10,regular,2024-01-05T12:00:00+00:00,79.0,8.8,Scripted,Korean,"['Drama', 'Action', 'Horror']",Ended,Netflix
4220,3080289,https://www.tvmaze.com/episodes/3080289/lol-skrattar-bast-som-skrattar-sist-2x04-ett-akvarium-med-bearnaise,66531,LOL: Skrattar Bäst Som Skrattar Sist,Ett akvarium med bearnaise!,2,4,regular,2024-01-05T12:00:00+00:00,28.0,,Game Show,Swedish,[],Running,Prime Video
4221,3080290,https://www.tvmaze.com/episodes/3080290/lol-skrattar-bast-som-skrattar-sist-2x05-hej-var-ar-mina-badbyxor,66531,LOL: Skrattar Bäst Som Skrattar Sist,"Hej, var är mina badbyxor?",2,5,regular,2024-01-05T12:00:00+00:00,28.0,,Game Show,Swedish,[],Running,Prime Video
4222,2756109,https://www.tvmaze.com/episodes/2756109/kismetse-olur-askin-gucu-2x88-episode-88,66819,Kısmetse Olur: Aşkın Gücü,Episode 88,2,88,regular,2024-01-05T12:00:00+00:00,159.0,,Reality,Turkish,['Romance'],Running,YouTube
4223,2778614,https://www.tvmaze.com/episodes/2778614/kiya-the-kimoja-heroes-1x41-chikobrat,67434,Kiya & the Kimoja Heroes,Chikobrat,1,41,regular,2024-01-05T12:00:00+00:00,12.0,,Animation,English,[],To Be Determined,Disney+
4224,2778625,https://www.tvmaze.com/episodes/2778625/kiya-the-kimoja-heroes-1x42-jay-and-the-invisibility-ray,67434,Kiya & the Kimoja Heroes,Jay and the Invisibility Ray,1,42,regular,2024-01-05T12:00:00+00:00,12.0,,Animation,English,[],To Be Determined,Disney+
4225,2689864,https://www.tvmaze.com/episodes/2689864/the-great-ruler-1x30-episode-30,69742,The Great Ruler,Episode 30,1,30,regular,2024-01-05T12:00:00+00:00,20.0,,Animation,Chinese,[],Running,iQIYI
4226,2725238,https://www.tvmaze.com/episodes/2725238/special-lady-1x19-episode-19,69747,Special Lady,Episode 19,1,19,regular,2024-01-05T12:00:00+00:00,45.0,,Scripted,Chinese,"['Comedy', 'Romance']",Ended,iQIYI
4227,2725239,https://www.tvmaze.com/episodes/2725239/special-lady-1x20-episode-20,69747,Special Lady,Episode 20,1,20,regular,2024-01-05T12:00:00+00:00,45.0,,Scripted,Chinese,"['Comedy', 'Romance']",Ended,iQIYI
4228,2719142,https://www.tvmaze.com/episodes/2719142/odekake-kozame-1x24-rice-cake-bread-mochi-pan,70010,Odekake Kozame,Rice Cake Bread (Mochi Pan),1,24,regular,2024-01-05T12:00:00+00:00,2.0,,Animation,Japanese,['Anime'],Running,YouTube
4229,2693730,https://www.tvmaze.com/episodes/2693730/vip-only-1x08-episode-8,71745,VIP Only,Episode 8,1,8,regular,2024-01-05T12:00:00+00:00,24.0,6.0,Scripted,Chinese,"['Drama', 'Romance']",Ended,Vidol
4230,2756212,https://www.tvmaze.com/episodes/2756212/top-5-beatdown-5x01-we-ranked-our-top-5-fast-food-burgers-ft-keith-habersberger,72457,Top 5 Beatdown,We Ranked our Top 5 Fast Food Burgers ft. Keith Habersberger,5,1,regular,2024-01-05T12:00:00+00:00,,,Panel Show,English,[],Running,YouTube
4231,2893555,https://www.tvmaze.com/episodes/2893555/one-world-with-zain-asher-and-bianna-golodryga-2024-01-05-episode-5,72499,One World with Zain Asher and Bianna Golodryga,Episode 5,2024,5,regular,2024-01-05T12:00:00+00:00,60.0,,News,English,[],Running,CNN International
4232,2844048,https://www.tvmaze.com/episodes/2844048/state-of-the-race-2024-01-05-episode-4,72501,State of the Race,Episode 4,2024,4,regular,2024-01-05T12:00:00+00:00,60.0,,News,English,[],Running,CNN International
4233,2725452,https://www.tvmaze.com/episodes/2725452/the-mutations-1x10-episode-10,72800,The Mutations,Episode 10,1,10,regular,2024-01-05T12:00:00+00:00,45.0,,Scripted,Chinese,"['Drama', 'Thriller']",Ended,iQIYI
4234,2758811,https://www.tvmaze.com/episodes/2758811/alchemy-supreme-1x08-fiancee,73611,Alchemy Supreme,Fiancée,1,8,regular,2024-01-05T12:00:00+00:00,9.0,,Animation,Chinese,"['Adventure', 'Anime', 'Fantasy']",Running,iQIYI
4235,2736335,https://www.tvmaze.com/episodes/2736335/lol-den-der-ler-sidst-1x04-den-lille-gumbas-special-lol-edition,73723,LOL: Den der ler sidst,Den lille Gumbas special LOL Edition,1,4,regular,2024-01-05T12:00:00+00:00,32.0,,Game Show,Danish,['Comedy'],To Be Determined,Prime Video
4236,2736336,https://www.tvmaze.com/episodes/2736336/lol-den-der-ler-sidst-1x05-todd-velkommen-til,73723,LOL: Den der ler sidst,"Todd, velkommen til!",1,5,regular,2024-01-05T12:00:00+00:00,26.0,,Game Show,Danish,['Comedy'],To Be Determined,Prime Video
4237,2735068,https://www.tvmaze.com/episodes/2735068/perilloor-premier-league-1x01-welcome-to-perilloor,73832,Perilloor Premier League,Welcome to Perilloor,1,1,regular,2024-01-05T12:00:00+00:00,36.0,,Scripted,Malayalam,[],To Be Determined,JioHotstar
4238,2735099,https://www.tvmaze.com/episodes/2735099/perilloor-premier-league-1x02-not-heaven-but-hell,73832,Perilloor Premier League,"Not Heaven, But Hell",1,2,regular,2024-01-05T12:00:00+00:00,31.0,,Scripted,Malayalam,[],To Be Determined,JioHotstar
4239,2735100,https://www.tvmaze.com/episodes/2735100/perilloor-premier-league-1x03-fox-1-tiger-0,73832,Perilloor Premier League,"Fox 1, Tiger 0",1,3,regular,2024-01-05T12:00:00+00:00,35.0,,Scripted,Malayalam,[],To Be Determined,JioHotstar
4240,2735101,https://www.tvmaze.com/episodes/2735101/perilloor-premier-league-1x04-reality-bites,73832,Perilloor Premier League,Reality Bites,1,4,regular,2024-01-05T12:00:00+00:00,30.0,,Scripted,Malayalam,[],To Be Determined,JioHotstar
4241,2735102,https://www.tvmaze.com/episodes/2735102/perilloor-premier-league-1x05-all-hope-lost,73832,Perilloor Premier League,All Hope Lost,1,5,regular,2024-01-05T12:00:00+00:00,34.0,,Scripted,Malayalam,[],To Be Determined,JioHotstar
4242,2735103,https://www.tvmaze.com/episodes/2735103/perilloor-premier-league-1x06-unleashing-fury,73832,Perilloor Premier League,Unleashing Fury,1,6,regular,2024-01-05T12:00:00+00:00,39.0,,Scripted,Malayalam,[],To Be Determined,JioHotstar
4243,2735124,https://www.tvmaze.com/episodes/2735124/perilloor-premier-league-1x07-thank-you-visit-again,73832,Perilloor Premier League,"Thank You, Visit Again",1,7,regular,2024-01-05T12:00:00+00:00,48.0,,Scripted,Malayalam,[],To Be Determined,JioHotstar
4244,2761356,https://www.tvmaze.com/episodes/2761356/my-undercover-chef-1x06-episode-6,74428,My Undercover Chef,Episode 6,1,6,regular,2024-01-05T12:00:00+00:00,65.0,,Scripted,Thai,"['Drama', 'Comedy', 'Action']",Running,Prime Video
4245,2774260,https://www.tvmaze.com/episodes/2774260/lol-den-som-ler-sist-norge-1x04-mitt-skip-er-lastet-med,74756,LOL: Den som ler sist - Norge,Mitt skip er lastet med,1,4,regular,2024-01-05T12:00:00+00:00,29.0,,Game Show,Norwegian,['Comedy'],To Be Determined,Prime Video
4246,2774261,https://www.tvmaze.com/episodes/2774261/lol-den-som-ler-sist-norge-1x05-flamencoduellen,74756,LOL: Den som ler sist - Norge,Flamencoduellen,1,5,regular,2024-01-05T12:00:00+00:00,30.0,,Game Show,Norwegian,['Comedy'],To Be Determined,Prime Video
4247,2844758,https://www.tvmaze.com/episodes/2844758/isa-soares-tonight-2024-01-05-episode-4,76499,Isa Soares Tonight,Episode 4,2024,4,regular,2024-01-05T12:00:00+00:00,60.0,,News,,[],Running,CNN International
4248,2845184,https://www.tvmaze.com/episodes/2845184/quest-means-business-2024-01-05-episode-4,76505,Quest Means Business,Episode 4,2024,4,regular,2024-01-05T12:00:00+00:00,60.0,,News,,[],Running,CNN International
4249,2845894,https://www.tvmaze.com/episodes/2845894/connect-the-world-2024-01-05-episode-4,76517,Connect the World,Episode 4,2024,4,regular,2024-01-05T12:00:00+00:00,120.0,,News,,[],Running,CNN International
4250,2894289,https://www.tvmaze.com/episodes/2894289/first-edition-2024-01-05-episode-5,77201,First Edition,Episode 5,2024,5,regular,2024-01-05T12:00:00+00:00,120.0,,News,English,[],Running,Newsmax2
4251,2966028,https://www.tvmaze.com/episodes/2966028/all-town-arent-we-1x01-episode-1,78746,All Town Aren't We,Episode 1,1,1,regular,2024-01-05T12:00:00+00:00,35.0,,Documentary,English,['Sports'],Ended,Prime Video
4252,2966029,https://www.tvmaze.com/episodes/2966029/all-town-arent-we-1x02-episode-2,78746,All Town Aren't We,Episode 2,1,2,regular,2024-01-05T12:00:00+00:00,29.0,,Documentary,English,['Sports'],Ended,Prime Video
4253,2966030,https://www.tvmaze.com/episodes/2966030/all-town-arent-we-1x03-episode-3,78746,All Town Aren't We,Episode 3,1,3,regular,2024-01-05T12:00:00+00:00,42.0,,Documentary,English,['Sports'],Ended,Prime Video
4254,2997950,https://www.tvmaze.com/episodes/2997950/we-never-stop-1x13-episode-13,79454,We Never Stop,Episode 13,1,13,regular,2024-01-05T12:00:00+00:00,,,Reality,Chinese,[],To Be Determined,iQIYI
4255,2997951,https://www.tvmaze.com/episodes/2997951/we-never-stop-1x14-episode-14,79454,We Never Stop,Episode 14,1,14,regular,2024-01-05T12:00:00+00:00,,,Reality,Chinese,[],To Be Determined,iQIYI
4256,3016293,https://www.tvmaze.com/episodes/3016293/la-voz-de-la-manana-2024-01-05-episodio-5,79903,La Voz de la Mañana,Episódio 5,2024,5,regular,2024-01-05T12:00:00+00:00,120.0,,News,Spanish,[],Running,ViX
4257,3056868,https://www.tvmaze.com/episodes/3056868/cocovoit-4x05-on-connait-la-chanson,80910,Cocovoit,On Connaît la Chanson,4,5,regular,2024-01-05T12:00:00+00:00,2.0,,Scripted,French,[],Running,YouTube
4258,3094104,https://www.tvmaze.com/episodes/3094104/os-eleitos-1x06-filha-imperfeita,81749,Os Eleitos,Filha Imperfeita,1,6,regular,2024-01-05T12:00:00+00:00,44.0,,Scripted,Portuguese,"['Drama', 'Sports']",Running,OPTO | SIC
4259,2833121,https://www.tvmaze.com/episodes/2833121/abc-news-live-first-2024-01-05-episode-5,76216,ABC News Live First,Episode 5,2024,5,regular,2024-01-05T13:00:00+00:00,240.0,,News,English,[],Running,ABC News Live
4260,2708130,https://www.tvmaze.com/episodes/2708130/the-hope-1x28-episode-28,73206,The Hope,Episode 28,1,28,regular,2024-01-05T13:30:00+00:00,45.0,,Scripted,Chinese,['Drama'],Ended,Youku
4261,2896242,https://www.tvmaze.com/episodes/2896242/today-3rd-hour-2024-01-05-episode-4,72466,Today 3rd Hour,Episode 4,2024,4,regular,2024-01-05T14:00:00+00:00,60.0,,News,English,[],Running,NBC
4262,2749100,https://www.tvmaze.com/episodes/2749100/mickey-mouse-funhouse-2x50-theres-something-about-teddy,55961,Mickey Mouse Funhouse,There's Something About Teddy!,2,50,regular,2024-01-05T15:30:00+00:00,15.0,,Animation,English,['Children'],Running,Disney Junior
4263,2749101,https://www.tvmaze.com/episodes/2749101/mickey-mouse-funhouse-2x51-finders-keepers,55961,Mickey Mouse Funhouse,Finders Keepers?,2,51,regular,2024-01-05T15:45:00+00:00,15.0,,Animation,English,['Children'],Running,Disney Junior
4264,2726320,https://www.tvmaze.com/episodes/2726320/trailer-park-boys-park-after-dark-5x33-im-not-the-liquor,62418,Trailer Park Boys: Park After Dark,I'm Not the Liquor,5,33,regular,2024-01-05T16:00:00+00:00,30.0,,Talk Show,English,['Comedy'],Running,SwearNet
4265,2728791,https://www.tvmaze.com/episodes/2728791/days-of-our-lives-2024-01-05-ep-14764,812,Days of Our Lives,Ep. #14764,2024,5,regular,2024-01-05T17:00:00+00:00,39.0,,Scripted,English,"['Drama', 'Family', 'Romance']",Running,Peacock
4266,2710487,https://www.tvmaze.com/episodes/2710487/the-curse-1x09-young-hearts,46334,The Curse,Young Hearts,1,9,regular,2024-01-05T17:00:00+00:00,58.0,7.6,Scripted,English,"['Drama', 'Comedy']",To Be Determined,Showtime on Demand
4267,2726587,https://www.tvmaze.com/episodes/2726587/wwe-nxt-level-up-3x01-level-up-99,61086,WWE NXT: Level Up,Level Up 99,3,1,regular,2024-01-05T17:00:00+00:00,30.0,,Sports,English,[],Running,WWE Network
4268,2729742,https://www.tvmaze.com/episodes/2729742/nbc-news-daily-2024-01-05-episode-5,73192,NBC News Daily,Episode 5,2024,5,regular,2024-01-05T17:00:00+00:00,240.0,,News,English,[],Running,NBC.com
4269,2919611,https://www.tvmaze.com/episodes/2919611/very-important-people-s01-special-last-looks-denzel,74333,Very Important People,Last Looks: Denzel,1,0,insignificant_special,2024-01-05T17:00:00+00:00,4.0,,Talk Show,English,[],Running,Dropout
4270,2844400,https://www.tvmaze.com/episodes/2844400/amanpour-2024-01-05-episode-4,76479,Amanpour,Episode 4,2024,4,regular,2024-01-05T17:00:00+00:00,60.0,,News,English,[],Running,CNN International
4271,2879356,https://www.tvmaze.com/episodes/2879356/john-bachman-now-2024-01-05-episode-4,77198,John Bachman Now,Episode 4,2024,4,regular,2024-01-05T17:00:00+00:00,120.0,,News,English,[],Running,Newsmax2
4272,2898743,https://www.tvmaze.com/episodes/2898743/cbs-news-247-2024-01-05-episode-5,77453,CBS News 24/7,Episode 5,2024,5,regular,2024-01-05T17:00:00+00:00,300.0,,News,English,[],Running,CBS News
4273,2960058,https://www.tvmaze.com/episodes/2960058/going-home-2x01-lazarus-come-out,78695,Going Home,"Lazarus, Come Out",2,1,regular,2024-01-05T17:00:00+00:00,56.0,,Scripted,,"['Drama', 'Medical']",To Be Determined,Great American Pure Flix
4274,2831455,https://www.tvmaze.com/episodes/2831455/cbs-news-latest-headlines-2024-01-05-episode-5,76075,CBS News Latest Headlines,Episode 5,2024,5,regular,2024-01-05T18:00:00+00:00,240.0,,News,English,[],Running,CBS News
4275,2833330,https://www.tvmaze.com/episodes/2833330/abc-news-live-2024-01-05-episode-5,76217,ABC News Live,Episode 5,2024,5,regular,2024-01-05T18:00:00+00:00,180.0,,News,English,[],Running,ABC News Live
4276,2746265,https://www.tvmaze.com/episodes/2746265/bettys-diagnose-10x16-fur-immer,8035,Bettys Diagnose,Für immer...?,10,16,regular,2024-01-05T18:25:00+00:00,45.0,,Scripted,German,"['Drama', 'Medical']",Running,ZDFmediathek
4277,2725943,https://www.tvmaze.com/episodes/2725943/gma3-what-you-need-to-know-4x78-eli-bonilla-jr-elizabeth-gascoigne-erika-alexander,72930,GMA3: What You Need to Know,"Eli Bonilla Jr., Elizabeth Gascoigne, Erika Alexander",4,78,regular,2024-01-05T18:30:00+00:00,60.0,,News,English,"['Family', 'Travel', 'Medical']",Running,ABC
4278,2674119,https://www.tvmaze.com/episodes/2674119/pa-sparet-34x10-avsnitt-10,12259,På Spåret,Avsnitt 10,34,10,regular,2024-01-05T19:00:00+00:00,60.0,,Game Show,Swedish,[],Running,SVT Play
4279,2726446,https://www.tvmaze.com/episodes/2726446/mesternes-mester-15x02-klassikere,11476,Mesternes Mester,Klassikere,15,2,regular,2024-01-05T19:05:00+00:00,62.0,,Reality,Norwegian,['Sports'],Running,NRK TV
4280,2739271,https://www.tvmaze.com/episodes/2739271/hollyoaks-30x02-fri-5-jan-2024,4175,Hollyoaks,Fri 5 Jan 2024,30,2,regular,2024-01-05T19:30:00+00:00,23.0,,Scripted,English,['Drama'],Running,Channel 4
4281,2733666,https://www.tvmaze.com/episodes/2733666/qi-21x02-upside-down,703,QI,Upside Down,21,2,regular,2024-01-05T22:00:00+00:00,29.0,6.5,Panel Show,English,['Comedy'],Running,BBC iPlayer
4282,2833240,https://www.tvmaze.com/episodes/2833240/abc-news-live-reports-2024-01-05-episode-5,76220,ABC News Live Reports,Episode 5,2024,5,regular,2024-01-05T22:00:00+00:00,120.0,,News,English,[],Running,ABC News Live
4283,2932342,https://www.tvmaze.com/episodes/2932342/the-andrew-klavan-show-2024-01-05-and-stay-out-claudine,77219,The Andrew Klavan Show,"And Stay Out, Claudine!",2024,1,regular,2024-01-05T23:00:00+00:00,,,Talk Show,English,[],Running,DailyWire+
4284,3115333,https://www.tvmaze.com/episodes/3115333/dimension-20-s21-special-behind-the-scenes-brian-murphy,56531,Dimension 20,Behind the Scenes: Brian Murphy,21,0,insignificant_special,2024-01-06T00:00:00+00:00,3.0,,Game Show,English,"['Comedy', 'Adventure', 'Fantasy']",Running,Dropout
4285,2833030,https://www.tvmaze.com/episodes/2833030/abc-prime-with-linsey-davis-2024-01-05-episode-5,76215,ABC Prime with Linsey Davis,Episode 5,2024,5,regular,2024-01-06T00:00:00+00:00,90.0,,News,English,[],Running,ABC News Live
4286,2848014,https://www.tvmaze.com/episodes/2848014/fox-news-night-2024-01-05-episode-4,76581,Fox News @ Night,Episode 4,2024,4,regular,2024-01-06T04:00:00+00:00,60.0,,News,English,[],Running,Fox News Channel
4287,3094648,https://www.tvmaze.com/episodes/3094648/death-of-the-party-1x13-savannah-spurlock,81758,Death of the Party,Savannah Spurlock,1,13,regular,2024-01-06T04:00:00+00:00,,,Documentary,English,[],Running,Super Channel On Demand
4288,3045040,https://www.tvmaze.com/episodes/3045040/making-a-serial-killer-2x05-jason-scott,69960,Making a Serial Killer,Jason Scott,2,5,regular,2024-01-06T05:00:00+00:00,43.0,,Documentary,English,['Crime'],Ended,FilmRise
4289,2719125,https://www.tvmaze.com/episodes/2719125/predposlednaa-instancia-3x06-seria-26,59205,Предпоследняя инстанция,Серия 26,3,6,regular,2024-01-04T00:00:00+00:00,25.0,,Scripted,Russian,"['Drama', 'Comedy', 'Supernatural']",Ended,Okko
4290,2688263,https://www.tvmaze.com/episodes/2688263/sny-alisy-1x06-seria-06,62222,Сны Алисы,Серия 06,1,6,regular,2024-01-04T00:00:00+00:00,42.0,,Scripted,Russian,"['Thriller', 'Mystery']",Ended,Premier
4291,2749974,https://www.tvmaze.com/episodes/2749974/smotrite-sami-s-ok-1x114-seria-114,63746,Смотрите сами с ОК!,Серия 114,1,114,regular,2024-01-04T00:00:00+00:00,15.0,,Talk Show,Russian,[],Running,Premier
4292,2733724,https://www.tvmaze.com/episodes/2733724/volsebnyj-ucastok-s01-special-film-o-filme,66402,Волшебный участок,Фильм о фильме,1,0,insignificant_special,2024-01-04T00:00:00+00:00,45.0,6.0,Scripted,Russian,"['Comedy', 'Fantasy', 'Mystery']",Running,Okko
4293,2732678,https://www.tvmaze.com/episodes/2732678/bezumnye-izobretenia-1x04-4-senok-razrusitel-pusnoj-mamiks-kraster-staryj,73396,Безумные изобретения,"#4 – Щенок-разрушитель | Пушной, Мамикс, Крастер, Старый",1,4,regular,2024-01-04T00:00:00+00:00,32.0,,Variety,Russian,[],Running,VK Видео Originals
4294,2720230,https://www.tvmaze.com/episodes/2720230/derzi-kraba-1x14-dzinn,73605,Держи Краба,Джинн,1,14,regular,2024-01-04T00:00:00+00:00,3.0,,Animation,Russian,['Children'],Running,КиноПоиск
4295,2720231,https://www.tvmaze.com/episodes/2720231/derzi-kraba-1x15-pogona,73605,Держи Краба,Погоня,1,15,regular,2024-01-04T00:00:00+00:00,3.0,,Animation,Russian,['Children'],Running,КиноПоиск
4296,2580338,https://www.tvmaze.com/episodes/2580338/the-wonderland-of-ten-thousands-6x49-episode-413,54610,The Wonderland of Ten Thousands,Episode 413,6,49,regular,2024-01-04T02:00:00+00:00,5.0,,Animation,Chinese,"['Anime', 'Fantasy', 'Romance']",Running,Tencent QQ
4297,2682928,https://www.tvmaze.com/episodes/2682928/throne-of-seal-3x36-episode-88,62188,Throne of Seal,Episode 88,3,36,regular,2024-01-04T02:00:00+00:00,20.0,6.0,Animation,Chinese,"['Action', 'Adventure', 'Anime']",Running,Tencent QQ
4298,2690836,https://www.tvmaze.com/episodes/2690836/gaishi-dizun-1x47-episode-47,70888,Gaishi Dizun,Episode 47,1,47,regular,2024-01-04T02:00:00+00:00,10.0,,Animation,Chinese,"['Action', 'Adventure', 'Fantasy']",Ended,Youku
4299,2679320,https://www.tvmaze.com/episodes/2679320/jin-zhan-fashi-1x12-episode-12,72403,Jin Zhan Fashi,Episode 12,1,12,regular,2024-01-04T02:00:00+00:00,19.0,,Animation,Chinese,[],Running,Tencent QQ
4300,2723470,https://www.tvmaze.com/episodes/2723470/you-cant-hide-your-heart-1x19-episode-19,73661,You Can't Hide Your Heart,Episode 19,1,19,regular,2024-01-04T02:00:00+00:00,15.0,,Scripted,Chinese,['Romance'],Ended,Youku
4301,2723471,https://www.tvmaze.com/episodes/2723471/you-cant-hide-your-heart-1x20-episode-20,73661,You Can't Hide Your Heart,Episode 20,1,20,regular,2024-01-04T02:00:00+00:00,15.0,,Scripted,Chinese,['Romance'],Ended,Youku
4302,2693007,https://www.tvmaze.com/episodes/2693007/tokyo-joshi-pro-wrestling-2024-01-04-tokyo-joshi-pro-wrestling-24,49740,Tokyo Joshi Pro Wrestling,Tokyo Joshi Pro Wrestling '24,2024,1,regular,2024-01-04T03:00:00+00:00,120.0,,Sports,Japanese,[],Running,Wrestle Universe
4303,2710992,https://www.tvmaze.com/episodes/2710992/the-legend-of-sword-domain-3x13-episode-105,67677,The Legend of Sword Domain,Episode 105,3,13,regular,2024-01-04T04:00:00+00:00,,,Animation,,"['Action', 'Adventure', 'Fantasy']",Running,Youku
4304,2797893,https://www.tvmaze.com/episodes/2797893/the-legend-of-sword-domain-3x19-episode-111,67677,The Legend of Sword Domain,Episode 111,3,19,regular,2024-01-04T04:00:00+00:00,,,Animation,,"['Action', 'Adventure', 'Fantasy']",Running,Youku
4305,2797894,https://www.tvmaze.com/episodes/2797894/the-legend-of-sword-domain-3x20-episode-112,67677,The Legend of Sword Domain,Episode 112,3,20,regular,2024-01-04T04:00:00+00:00,,,Animation,,"['Action', 'Adventure', 'Fantasy']",Running,Youku
4306,2797895,https://www.tvmaze.com/episodes/2797895/the-legend-of-sword-domain-3x21-episode-113,67677,The Legend of Sword Domain,Episode 113,3,21,regular,2024-01-04T04:00:00+00:00,,,Animation,,"['Action', 'Adventure', 'Fantasy']",Running,Youku
4307,2713015,https://www.tvmaze.com/episodes/2713015/shixiong-a-shixiong-2x05-li-changshous-one-man-team-beat-up-his-enemies-alone-can-the-horse-drop-crisis-be-cleverly-resolved,67680,Shixiong A Shixiong,Li Changshou's one-man team beat up his enemies alone! Can the horse drop crisis be cleverly resolved?,2,5,regular,2024-01-04T04:00:00+00:00,20.0,,Animation,Chinese,"['Comedy', 'Action', 'Adventure']",Running,Youku
4308,2720262,https://www.tvmaze.com/episodes/2720262/the-heirloom-recipe-1x24-episode-24,73584,The Heirloom Recipe,Episode 24,1,24,regular,2024-01-04T04:00:00+00:00,10.0,,Scripted,Chinese,"['Comedy', 'Food', 'Romance']",Ended,Tencent QQ
4309,2723332,https://www.tvmaze.com/episodes/2723332/mirage-pavilion-1x16-episode-16,73642,Mirage Pavilion,Episode 16,1,16,regular,2024-01-04T04:00:00+00:00,10.0,,Scripted,Chinese,"['Drama', 'Fantasy', 'Romance']",Ended,Tencent QQ
4310,2726364,https://www.tvmaze.com/episodes/2726364/passionate-love-1x13-episode-13,73684,Passionate Love,Episode 13,1,13,regular,2024-01-04T04:00:00+00:00,15.0,,Scripted,Chinese,['Romance'],Ended,Tencent QQ
4311,2730068,https://www.tvmaze.com/episodes/2730068/the-little-red-matchmaker-1x15-episode-15,73737,The Little Red Matchmaker,Episode 15,1,15,regular,2024-01-04T04:00:00+00:00,15.0,,Scripted,Chinese,['Romance'],Ended,Tencent QQ
4312,2730069,https://www.tvmaze.com/episodes/2730069/the-little-red-matchmaker-1x16-episode-16,73737,The Little Red Matchmaker,Episode 16,1,16,regular,2024-01-04T04:00:00+00:00,15.0,,Scripted,Chinese,['Romance'],Ended,Tencent QQ
